time,temp,pres,hum,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
19:00:30.643722,37.9555549621582,1014.768310546875,20.736858367919922,0.07297622412443161,-0.633459210395813,0.7423005700111389,0.0010025203227996826,-0.0007023001089692116,0.005264259874820709,39.75525983650432
19:00:40.798289,37.79305648803711,1014.7490234375,20.59504508972168,0.07176399230957031,-0.634182870388031,0.741569459438324,-0.002018742263317108,0.00022200588136911392,0.005184691399335861,39.810797115335326
19:00:50.828911,37.829166412353516,1014.739501953125,20.972209930419922,0.07443089038133621,-0.634182870388031,0.7420569062232971,0.0001405477523803711,0.00020451191812753677,-0.002129688858985901,39.79909303924286
19:01:00.855866,37.81111145019531,1014.7236328125,20.803239822387695,0.07564312219619751,-0.6339417099952698,0.7430316805839539,-0.001676030457019806,-0.0015637250617146492,0.003530900925397873,39.75557535844238
19:01:10.900645,37.684722900390625,1014.725830078125,20.70366859436035,0.07249132543802261,-0.6259811520576477,0.7432754039764404,-0.000964045524597168,-3.5342760384082794e-05,0.0010108165442943573,39.3933662047772
19:01:20.935529,37.86528015136719,1014.705078125,21.488168716430664,0.06667262315750122,-0.619468092918396,0.8000567555427551,-0.01043245941400528,0.007295040413737297,-0.002043507993221283,37.08549148474357
19:01:30.969895,37.81111145019531,1014.726806640625,21.12609100341797,0.07515823841094971,-0.6382837295532227,0.7479056119918823,-0.0011716559529304504,-0.0018258653581142426,0.0006364509463310242,39.761015334612104
19:01:40.997080,37.7569465637207,1014.74609375,20.993330001831055,0.07491578906774521,-0.6308057308197021,0.7481493353843689,0.002276688814163208,3.174040466547012e-05,0.002066265791654587,39.42943977001767
19:01:51.055243,37.684722900390625,1014.75048828125,20.82134437561035,0.07321866601705551,-0.633459210395813,0.7488804459571838,0.0002543926239013672,0.002169235609471798,0.0038846656680107117,39.51296098404984
19:02:01.082093,37.66666793823242,1014.762451171875,21.032554626464844,0.07734024524688721,-0.61922687292099,0.7561913132667542,-0.004254370927810669,-0.0002696160227060318,0.0017172843217849731,38.639118035225394
19:02:11.109031,37.64861297607422,1014.793212890625,20.85755157470703,0.078794926404953,-0.618744432926178,0.7539980411529541,0.00039192289113998413,0.0009001912549138069,0.0016701370477676392,38.701582243503076
19:02:21.137668,37.775001525878906,1014.702880859375,20.794187545776367,0.07734024524688721,-0.618261992931366,0.7520484924316406,-0.0008223354816436768,-0.001792130060493946,0.006139148026704788,38.747001936508205
19:02:31.184063,37.66666793823242,1014.7578125,20.806257247924805,0.0778251364827156,-0.618261992931366,0.7537543177604675,0.00012111663818359375,0.0006548557430505753,0.0008799061179161072,38.68643826304353
19:02:41.214391,37.86528015136719,1014.77783203125,20.86660385131836,0.0780675858259201,-0.618985652923584,0.7549728751182556,-0.004672572016716003,0.0006330283358693123,0.0014511756598949432,38.67475368360003
19:02:51.241446,37.70277786254883,1014.7587890625,20.884706497192383,0.0770978033542633,-0.618261992931366,0.7569224238395691,-0.004287190735340118,0.0008970871567726135,0.0016930103302001953,38.569737832310786
19:03:01.268902,37.70277786254883,1014.75634765625,21.04462432861328,0.0778251364827156,-0.6218804121017456,0.7581409215927124,0.0006352588534355164,0.0008520456030964851,-0.00016016885638237,38.68601033313565
19:03:11.299414,37.50416946411133,1014.75390625,21.0084171295166,0.0766129121184349,-0.618744432926178,0.7549728751182556,-0.003574959933757782,0.001108802855014801,0.0010463707149028778,38.65996216666907
time,temp,pres,hum,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
19:03:15.320418,37.52222442626953,1014.78125,21.120058059692383,0.0770978033542633,-0.6180207133293152,0.7542417645454407,-0.002300769090652466,0.0013997945934534073,0.0010600723326206207,38.65609547667106
19:03:25.467637,37.540279388427734,1014.7685546875,20.923933029174805,0.078310027718544,-0.618985652923584,0.7549728751182556,0.0007284432649612427,-0.0016145259141921997,-0.0010824017226696014,38.67540395292447
19:03:35.494570,37.52222442626953,1014.757080078125,21.249801635742188,0.078310027718544,-0.618744432926178,0.7571660876274109,-0.0008074268698692322,0.00021080207079648972,0.0019162967801094055,38.58558680877674
19:03:45.526002,37.61250305175781,1014.73681640625,20.791170120239258,0.0778251364827156,-0.618503212928772,0.7559475898742676,-0.0004196465015411377,0.00020377617329359055,0.0006663650274276733,38.61760041192435
19:03:55.552896,37.48611068725586,1014.78466796875,20.82134437561035,0.0770978033542633,-0.620191752910614,0.758384644985199,-0.002803005278110504,0.00019193720072507858,0.001810021698474884,38.601447355752434
19:04:05.583728,37.64861297607422,1014.8095703125,21.029537200927734,0.0848560705780983,-0.6286346316337585,0.7515611052513123,0.004787810146808624,-0.004313901998102665,0.0020954161882400513,39.238217983807765
19:04:15.618402,37.43194580078125,1014.795166015625,20.812292098999023,0.0778251364827156,-0.618744432926178,0.7544854283332825,-0.005465872585773468,0.0011393772438168526,0.0005240738391876221,38.681144371955234
19:04:25.648852,37.64861297607422,1014.7890625,20.809274673461914,0.0766129121184349,-0.619468092918396,0.7571660876274109,-0.003802381455898285,0.0014370298013091087,0.0016977116465568542,38.61236116696966
19:04:35.683737,37.61250305175781,1014.796875,21.08988380432129,0.07734024524688721,-0.619468092918396,0.755460262298584,-0.0006625577807426453,0.00018793530762195587,0.00011944025754928589,38.67607781598061
19:04:45.711715,37.50416946411133,1014.7568359375,20.86358642578125,0.078794926404953,-0.618744432926178,0.7537543177604675,-0.004218839108943939,0.00019176490604877472,0.001851644366979599,38.710473671099315
19:04:55.739015,37.468055725097656,1014.75439453125,20.724790573120117,0.0778251364827156,-0.6180207133293152,0.755460262298584,-0.0008556842803955078,0.0007910188287496567,0.0014997199177742004,38.614078329029546
19:05:05.769359,37.35972213745117,1014.79443359375,20.911863327026367,0.0778251364827156,-0.6170558333396912,0.7549728751182556,-0.0037998706102371216,-0.00040626153349876404,0.0014497339725494385,38.5894119495148
19:05:15.800320,37.233333587646484,1014.79931640625,20.86056900024414,0.0768553614616394,-0.618985652923584,0.7559475898742676,-0.0030928030610084534,0.0016589043661952019,0.0007806271314620972,38.63594998677742
19:05:25.827122,37.323612213134766,1014.780517578125,21.068763732910156,0.07734024524688721,-0.6180207133293152,0.7552165389060974,-0.004841983318328857,0.0016036108136177063,0.00135016068816185,38.621524738381126
19:05:35.853960,37.25138854980469,1014.74853515625,20.966175079345703,0.0770978033542633,-0.619950532913208,0.7552165389060974,-0.0034642592072486877,7.38995149731636e-05,-0.0010720007121562958,38.7053493992025
19:05:45.880795,37.269447326660156,1014.777587890625,20.848499298095703,0.0768553614616394,-0.618985652923584,0.755460262298584,-0.0021677762269973755,6.638932973146439e-05,0.0016058608889579773,38.653570466548956
19:05:55.907614,37.28750228881836,1014.760986328125,20.71272087097168,0.07855246961116791,-0.619468092918396,0.7569224238395691,-0.005393773317337036,-0.0017527611926198006,0.0036392882466316223,38.62681579929793
19:06:05.934964,37.179168701171875,1014.749755859375,20.92996597290039,0.078794926404953,-0.618503212928772,0.756434977054596,-0.0058600157499313354,0.0006878674030303955,0.0032328329980373383,38.602906321316695
19:06:15.965284,37.125,1014.7783203125,21.213594436645508,0.06885464489459991,-0.6855640411376953,0.6947796940803528,-0.007863618433475494,0.0018775034695863724,0.002878200262784958,43.76704916115508
19:06:25.992106,37.088890075683594,1014.80078125,20.89979362487793,0.06764241307973862,-0.6833930015563965,0.6955108046531677,-0.0038086622953414917,0.00033866334706544876,-0.0004655085504055023,43.64808295936795
19:06:36.022452,37.05278015136719,1014.7802734375,20.836429595947266,0.06788485497236252,-0.6855640411376953,0.696729302406311,-0.000994160771369934,4.221685230731964e-05,0.0004509054124355316,43.68769950058319
19:06:46.049301,37.125,1014.770751953125,20.531681060791016,0.06715752184391022,-0.6841166615486145,0.6957545280456543,-0.004274412989616394,0.002142905257642269,0.0009910501539707184,43.667137862083976
19:06:56.079769,37.05278015136719,1014.75244140625,20.13339614868164,0.06861218810081482,-0.6843578219413757,0.6964855790138245,4.7013163566589355e-05,-0.0009163711220026016,0.0009630657732486725,43.64941058798864
19:07:06.106724,37.1069450378418,1014.8017578125,18.85405731201172,0.06958197802305222,-0.6870113015174866,0.6952671408653259,-0.005650147795677185,-0.0008908743038773537,0.000620570033788681,43.80695330491853
19:07:16.137030,37.07083511352539,1014.792724609375,16.796253204345703,0.06764241307973862,-0.6850815415382385,0.6940485835075378,-0.00011194497346878052,-0.0038439854979515076,-0.00029596686363220215,43.775275820202786
19:07:26.163836,37.1069450378418,1014.777099609375,14.20740032196045,0.020607901737093925,-0.7048620581626892,0.6752839684486389,-0.005515456199645996,0.001025407575070858,0.00211140513420105,45.305684783861274
19:07:36.194692,37.233333587646484,1014.762939453125,13.19961929321289,0.019880564883351326,-0.7058269381523132,0.676746129989624,-0.004246503114700317,0.0016120169311761856,0.0011451765894889832,45.28321038421457
19:07:46.228291,37.1069450378418,1014.7783203125,11.226298332214355,0.019880564883351326,-0.7166821360588074,0.6740654706954956,-0.0034892261028289795,-0.0004983842372894287,-0.0009395740926265717,45.821964037741125
19:07:56.258610,37.19722366333008,1014.754150390625,9.400825500488281,0.021820131689310074,-0.706550657749176,0.6777209639549255,-0.0009351968765258789,-0.001698112115263939,0.0014689043164253235,45.27201638956471
time,temp,pres,hum,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
19:08:01.608627,37.269447326660156,1014.75537109375,8.821502685546875,0.021820131689310074,-0.7077568173408508,0.6769898533821106,-0.0013998746871948242,-0.001002599485218525,0.0010600723326206207,45.35006586505584
19:08:11.760263,37.269447326660156,1014.709228515625,7.128791809082031,0.020607901737093925,-0.7079979777336121,0.6789394617080688,-0.006657660007476807,-0.0003837244585156441,0.00428260862827301,45.27878067657648
19:08:21.787134,37.395835876464844,1014.736083984375,5.749881267547607,0.021335240453481674,-0.7082392573356628,0.6755276918411255,-0.0014114230871200562,0.0001993812620639801,0.00174756720662117,45.42963053755032
19:08:31.815868,37.233333587646484,1014.759033203125,4.259329795837402,0.02303236350417137,-0.7005199790000916,0.6735780835151672,-0.0022400394082069397,0.0010885857045650482,0.0017095096409320831,45.20400686533528
19:08:41.846238,37.395835876464844,1014.761474609375,2.762744426727295,0.02472948282957077,-0.7096865773200989,0.6777209639549255,-0.0009288564324378967,0.0013677431270480156,0.00018131360411643982,45.39685423651427
19:08:51.873082,37.57638931274414,1014.757080078125,2.1834208965301514,0.021335240453481674,-0.70630943775177,0.6760150790214539,0.001534782350063324,-0.00045945215970277786,0.00043014436960220337,45.33293454196874
19:09:01.903423,37.57638931274414,1014.752197265625,0.7532159686088562,0.021820131689310074,-0.7087216973304749,0.6789394617080688,-0.00023741275072097778,-0.00044918525964021683,0.0027929693460464478,45.30763344546126
19:09:11.933786,37.630558013916016,1014.74755859375,-0.2907732427120209,0.021577686071395874,-0.7058269381523132,0.6784520745277405,0.0019382089376449585,0.00015628989785909653,0.000623013824224472,45.212980222306406
19:09:21.960639,37.57638931274414,1014.72314453125,-0.05240575224161148,0.021577686071395874,-0.7041383981704712,0.6726033091545105,-0.004056677222251892,-0.0007447702810168266,0.0024040453135967255,45.388594933108955
19:09:31.988144,37.684722900390625,1014.716552734375,0.24329060316085815,0.02303236350417137,-0.7079979777336121,0.6784520745277405,-0.001334846019744873,0.0007714554667472839,0.001137860119342804,45.29945556799697
19:09:42.025614,37.55833435058594,1014.815673828125,2.8894712924957275,0.021335240453481674,-0.7089629173278809,0.6779646277427673,0.00028179585933685303,0.00015018973499536514,0.0013649053871631622,45.35731321432577
19:09:52.052643,37.684722900390625,1014.776611328125,4.739082336425781,0.022305024787783623,-0.7092041373252869,0.6782083511352539,-0.003540642559528351,-0.0016414718702435493,0.0021849796175956726,45.357054563732845
19:10:02.079671,37.88333511352539,1014.734130859375,6.0938544273376465,0.023517252877354622,-0.7101690173149109,0.6762587428092957,0.0025076493620872498,0.00018980074673891068,0.0006459839642047882,45.476039091822734
